Tier,FICO,Term,Amount,Previous_Rate,Competition_rate,Rate,Cost_Funds,Partner Bin,Car_Type_N,Car_Type_R,Car_Type_U,Accept
4,657,60,17999.99,0,4.49,10.55,1.38,3,1,0,0,0
3,674,60,28000,0,4.39,5.15,1.3178,3,1,0,0,0
2,705,48,30000,0,4.89,4.99,1.42,2,1,0,0,0
1,750,72,32000,0,4.99,4.88,1.31,2,1,0,0,0
3,675,60,20417,8,5.49,7.08,2.091,3,0,1,0,0
1,754,48,9500,0,4.65,4.65,1.0913,1,0,0,1,1
2,720,72,37000,0,6,6.18,1.8,3,1,0,0,0
2,718,60,16341.14,11,5.19,7.74,1.1,2,0,1,0,1
1,749,48,26300,7,4.85,5.15,1.11,1,0,1,0,0
3,680,72,19464.44,0,6,6.29,1.38,3,0,0,1,1
3,692,36,16500,0,3.49,5.49,1.12,1,1,0,0,0
2,713,36,58200,5,4.75,4.79,1.1463,1,0,1,0,1
1,721,60,18662.76,9,5.49,5.39,1.84,3,0,1,0,1
1,820,60,34000,0,4.49,4.34,1.34,2,1,0,0,0
4,667,60,24921,0,5.15,10.85,1.5138,1,0,0,1,0
1,746,36,17028,0,4.29,4.29,2.016,3,0,0,1,0
1,748,36,10289,8,4.95,4.95,1.2788,3,0,1,0,0
4,656,48,11686,14,5.39,10.65,1.4263,3,0,1,0,1
2,725,48,34999.99,0,4.49,7.19,1.35,2,1,0,0,0
1,798,60,36000,0,4.39,4.39,1.84,1,1,0,0,0
4,667,48,15916,0,5.49,7.99,1.84,1,1,0,0,0
1,779,60,24000,0,5.05,5.05,1.34,1,0,0,1,0
1,743,72,28000,0,6.2,5.64,1.79,1,0,0,1,0
3,705,60,44117,0,4.59,6.39,1.61,3,1,0,0,0
3,681,60,19999,0,3.99,5.49,1.12,1,1,0,0,0
1,784,48,24900,0,4.65,4.65,1.09,1,0,0,1,0
3,676,66,23814.82,0,5.45,6.49,1.12,1,0,0,1,1
1,758,36,29000,0,4.29,4.29,1.889,1,0,0,1,0
1,765,60,35000,0,3.99,3.99,1.1,1,1,0,0,0
1,758,72,26000,0,5.15,5.15,1.09,3,0,0,1,0
1,751,36,7300,7,4.99,4.99,1.11,3,0,1,0,0
2,683,60,11500,0,5.15,6.44,1.5788,1,0,0,1,1
1,755,60,9850.5,0,4.49,4.25,1.2738,1,0,0,1,1
2,709,48,12999.99,0,4.65,5.89,1.0938,3,0,0,1,0
1,768,60,18613,0,4.89,4.69,1.4175,1,1,0,0,0
2,705,48,20393.14,0,4.89,4.85,1.34,3,1,0,0,1
1,798,36,21000,0,4.4,4.39,1.3788,3,1,0,0,0
1,733,48,14500,6,4.75,4.75,1.1069,1,0,1,0,0
1,789,60,31000,0,4.49,4.49,1.41,1,1,0,0,0
1,775,48,13871,7,5.49,5.49,1.84,2,0,1,0,0
3,688,60,30000,0,4.29,6.09,1.1,2,1,0,0,0
1,764,72,13704,6,5.89,5.37,1.1,2,0,1,0,0
2,729,36,22800,4,4.79,6.44,1.12,1,0,1,0,0
1,739,48,26000,0,3.99,3.99,1.1,3,1,0,0,0
1,771,36,10300,7,4.99,4.69,1.12,1,0,1,0,1
3,680,48,16025.49,7,5.49,6.59,1.5138,3,0,1,0,1
1,813,60,5500,0,4.39,4.39,1.09,1,0,0,1,1
4,659,48,25000,0,4.29,6.5,1.3188,3,1,0,0,0
2,703,60,28000,0,4.95,6.99,1.1,3,0,0,1,0
4,656,48,13300,20,5.19,8.39,1.09,1,0,1,0,0
4,647,60,24999,0,4.39,10.85,1.87,1,1,0,0,0
1,737,36,8241,8,4.99,4.99,1.12,1,0,1,0,0
1,737,60,33000,0,4.09,4.09,1.14,1,1,0,0,0
2,722,48,54500,0,4.49,4.35,1.3075,3,1,0,0,0
2,727,60,30000,0,4.89,4.99,1.37,2,1,0,0,0
3,734,60,26821,6,5.49,6.39,1.82,2,0,1,0,0
1,831,60,13423,5,5.49,5.09,1.828,3,0,1,0,0
3,692,48,15030,7,4.99,6.48,1.12,3,0,1,0,0
1,785,36,8609,7,4.49,4.39,1.1,1,0,1,0,1
1,810,72,31588.87,0,5.75,5.64,1.8275,1,1,0,0,1
1,694,36,10100,10,4.75,4.75,1.1688,3,0,1,0,1
3,696,36,18500,0,3.99,5.15,1.3288,3,1,0,0,0
3,699,60,19999.99,0,4.95,8.24,1.125,1,0,0,1,0
1,809,36,19900,0,3.65,3.65,2.1,1,1,0,0,1
1,788,72,40000,0,5.09,5.09,1.84,1,1,0,0,0
1,800,48,19299,0,4.49,4.49,1.3013,1,1,0,0,0
1,813,60,35000,0,4.59,4.49,1.63,1,1,0,0,0
4,655,66,12812.05,0,6.2,7.89,1.3813,1,0,0,1,1
4,667,48,13602.92,16,5.09,8.99,1.1,1,0,1,0,1
3,691,60,21675,9,5.19,8.52,1.1,1,0,1,0,0
1,821,60,13402,6,5.19,4.75,1.1,2,0,1,0,0
3,695,36,69000,0,3.65,6.09,1.0975,3,1,0,0,0
1,730,60,15000,0,4.75,4.75,1.1,3,0,0,1,0
2,708,60,45000,0,4.89,4.34,1.34,1,1,0,0,0
2,703,60,16000,0,3.99,4.35,1.1,1,1,0,0,0
2,703,60,21000,0,4.09,4.89,1.12,1,1,0,0,0
2,710,72,19500,0,4.99,5.39,1.1188,1,1,0,0,0
2,708,72,33000,0,5.15,6.29,1.09,2,0,0,1,0
1,789,60,30000,0,4.99,4.69,1.8288,1,1,0,0,0
1,766,60,13995,0,4.29,4.09,1.0275,1,0,0,1,1
2,727,48,40000,0,4.99,5.25,1.83,1,1,0,0,0
2,723,60,18300,4,5.29,6.44,1.11,2,0,1,0,0
2,727,48,17500,0,4.09,4.29,1.14,1,1,0,0,0
1,742,72,20969,6,5.99,5.43,1.09,1,0,1,0,1
3,674,48,20000,0,4.39,5.15,1.3144,3,1,0,0,0
3,691,72,33999.99,0,5.29,7.29,1.1,2,0,0,1,0
3,697,36,17000,0,3.75,5.79,1.17,1,1,0,0,0
3,685,60,42000,0,5.24,5.98,1.8113,3,1,0,0,0
2,699,60,29571,8,5.49,6.53,1.6,2,0,1,0,0
1,748,60,35000,0,3.99,3.99,1.1125,1,1,0,0,0
4,641,60,19564,0,5.4,7.89,1.4313,3,0,0,1,1
3,672,60,30000,0,4.99,5.98,1.82,3,1,0,0,0
1,758,36,6400,7,4.79,4.79,1.12,3,0,1,0,1
1,752,36,15720,7,4.79,4.79,1.12,1,0,1,0,1
2,720,60,22156,0,4.89,4.85,1.36,2,1,0,0,0
2,712,60,35000,0,4.89,4.99,1.42,3,1,0,0,0
2,728,60,38000,0,4.39,4.85,1.31,3,1,0,0,0
4,659,36,22000,0,5.29,7.99,1.8369,1,0,0,1,0
2,713,60,24000,0,4.39,5.89,1.09,2,0,0,1,0
2,715,66,17500,8,5.99,6.99,1.1,1,0,1,0,1
1,749,72,35505,0,5.65,5.65,2.07,1,0,0,1,0
1,759,60,27108,0,4.99,4.99,1.1463,1,0,0,1,0
1,741,48,32000,0,5.49,5.48,1.8388,1,1,0,0,0
2,700,48,6500,0,4.75,6.99,1.1,3,0,0,1,1
1,774,60,23000,0,4.75,4.75,1.1,1,0,0,1,0
3,697,72,34000,0,5.19,5.99,1.115,3,1,0,0,0
1,798,36,35000,0,4.5,4.44,1.38,3,1,0,0,0
2,718,36,14889,6,4.39,5.5,1.11,1,0,1,0,0
4,669,60,31000,0,4.99,8.19,1.1413,2,0,0,1,0
1,789,36,25000,0,4.39,3.99,1.34,1,1,0,0,0
1,780,60,31597,0,4.49,4.09,1.31,2,1,0,0,0
4,653,60,52000,0,3.85,8.39,1.1,1,1,0,0,0
2,653,60,32000,0,5.15,6.44,1.6,3,0,0,1,0
1,793,48,30000,0,4.59,4.59,1.6,1,1,0,0,0
1,753,60,38818,0,4.25,4.25,1.12,2,1,0,0,0
1,768,36,34999,0,3.65,3.65,2.039,3,1,0,0,0
1,794,36,20247,5,4.59,4.54,1.2738,3,0,1,0,1
1,783,60,22000,0,3.99,3.99,1.1069,3,1,0,0,0
4,640,60,29999.99,0,4.79,10.95,1.84,3,0,0,1,0
3,693,48,16500,0,4.39,6.19,1.1,3,0,0,1,1
1,805,48,30000,0,4.89,4.89,1.3725,1,1,0,0,0
1,802,48,17138,0,4.85,4.85,1.1,3,0,0,1,1
1,735,72,15400,9,5.99,5.99,1.1,1,0,1,0,1
1,779,60,25652,0,4.09,4.09,1.12,3,1,0,0,0
2,719,60,13999.99,0,4.49,6.39,1.65,3,1,0,0,0
2,703,60,31000,0,4.85,5.89,1.1,2,0,0,1,0
4,664,66,22500,6,5.69,8.99,1.09,1,0,1,0,0
1,746,72,15458.13,7,6.29,5.78,1.84,2,0,1,0,1
3,692,48,31000,0,3.85,6.09,1.1,2,1,0,0,0
2,719,60,31050,10,4.95,6.44,1.12,3,0,1,0,1
2,700,60,15300,6,5.29,5.43,1.12,1,0,1,0,1
1,765,60,45300,4,4.85,3.99,1.1,1,0,1,0,0
3,690,48,12123,10,4.85,7.54,1.1,3,0,1,0,0
1,760,36,25500,0,3.79,3.79,1.1138,3,1,0,0,0
1,743,48,19364,5,5.39,4.65,1.3506,2,0,1,0,0
2,723,60,25500,0,5.49,4.89,1.81,3,1,0,0,0
4,640,72,33500,6,5.69,6.79,1.1,1,0,1,0,0
1,739,66,70000,0,4.75,4.69,1.1125,3,1,0,0,0
2,706,36,17703,8,4.25,6.44,1.12,1,0,1,0,0
1,752,60,24814,0,4.89,4.85,1.3788,1,1,0,0,1
2,720,60,17000,10,5.19,6.59,1.1625,3,0,1,0,1
3,675,48,20000,5,4.95,5.15,1.12,2,0,1,0,0
2,727,72,36975,0,4.99,5.19,1.12,2,1,0,0,0
4,656,60,25999.99,0,3.85,8.39,1.09,3,1,0,0,0
1,752,60,30000,0,4.89,4.89,1.38,2,1,0,0,0
1,772,60,32000,0,4.25,4.25,1.11,1,1,0,0,0
1,785,60,19000,0,4.79,4.79,1.951,1,0,0,1,1
1,733,36,5000,0,3.99,3.99,1.12,3,0,0,1,1
3,684,72,22572.95,0,5.59,5.99,1.28,1,0,0,1,1
1,751,36,9850,8,4.49,4.49,1.1,3,0,1,0,0
4,650,48,8905,0,4.39,8.49,1.09,1,0,0,1,1
4,658,48,12300,18,5.29,8.09,1.12,3,0,1,0,1
2,714,60,24303,0,5.65,5.79,1.8388,1,1,0,0,0
1,733,48,40650,0,5.4,4.44,1.8288,3,0,0,1,0
4,668,72,19999.99,0,5.19,11.05,1.76,3,1,0,0,0
4,640,60,18800,0,5.05,10.65,1.42,1,0,0,1,1
1,770,72,28000,0,6.25,6.59,1.8388,1,1,0,0,0
4,656,36,6341,10,4.75,8.39,1.0938,3,0,1,0,0
1,752,60,27000,0,4.89,4.89,1.3788,3,1,0,0,0
3,687,72,37300,0,6.45,7.69,1.84,3,0,0,1,0
2,710,72,33822,0,5.89,7.09,1.54,2,0,0,1,0
4,650,60,8888,0,4.49,8.49,1.09,1,0,0,1,0
2,726,60,10000,0,4.79,6.44,1.89,2,0,0,1,1
4,643,72,18500,0,4.75,7.89,1.1013,3,1,0,0,0
3,674,36,16000,0,3.49,5.15,1.1,3,1,0,0,0
4,647,72,14443.46,0,5.75,8.39,1.1463,1,0,0,1,1
3,683,72,11799.99,0,5.65,9.25,1.87,2,0,0,1,0
2,705,60,8120.5,7,5.09,6.03,1.1,3,0,1,0,1
1,749,60,17911,6,4.95,4.95,1.17,1,0,1,0,0
2,715,60,25000,0,3.99,4.35,1.12,1,1,0,0,0
1,792,72,19000,0,4.99,4.95,1.12,3,1,0,0,0
2,700,72,40899.23,0,4.99,5.19,1.12,3,1,0,0,1
3,673,72,34116,0,4.99,5.99,1.12,2,1,0,0,0
3,678,48,25000,0,4.89,8.65,1.75,1,0,0,1,0
2,707,48,14800,8,5.29,6.44,1.11,1,0,1,0,0
1,759,60,29378.9,0,3.85,3.85,1.1,1,1,0,0,1
3,735,60,13500,8,5.49,6.39,1.65,1,0,1,0,0
2,708,60,28300,0,4.29,5.79,1.1,3,1,0,0,0
3,686,60,19800,7,4.95,6.02,1.17,2,0,1,0,0
4,666,72,13999.99,0,5.29,10.85,1.39,1,1,0,0,0
2,721,60,43000,0,4.39,6.39,1.84,1,1,0,0,0
3,689,48,35000,0,4.49,8.25,1.42,1,1,0,0,0
1,756,36,19000,0,4.19,4.19,1.09,1,0,0,1,0
1,758,48,21500,0,4.99,4.64,1.38,3,1,0,0,0
4,652,72,16999.99,0,5.09,11.15,1.84,2,1,0,0,0
3,708,48,14000,6,5.39,6.59,1.38,2,0,1,0,0
4,647,36,15500,6,4.75,6.49,1.09,1,0,1,0,0
4,652,60,22300,15,5.39,10.54,1.16,3,0,1,0,0
1,758,48,16015,10,5.29,4.99,1.12,3,0,1,0,1
2,726,60,16907,9,5.49,6.19,1.6,3,0,1,0,0
4,669,60,19999,0,4.95,10.54,1.2388,1,0,0,1,0
1,753,36,12500,7,4.75,4.75,1.0988,1,0,1,0,1
2,707,60,42000,0,4.39,4.49,1.3181,1,1,0,0,0
3,696,48,25000,0,5.4,6.14,1.82,1,0,0,1,0
1,760,60,32101,0,4.25,4.39,1.11,1,1,0,0,0
1,748,48,25087,3,5.49,5.49,1.82,2,0,1,0,0
1,739,48,7600,0,4.79,4.79,1.84,3,0,0,1,1
4,657,60,26906,4,4.75,8.09,1.1031,1,0,1,0,0
2,704,60,28116.91,0,4.69,4.35,1.31,1,0,0,1,1
1,802,48,21000,0,4.09,4.09,1.02,1,1,0,0,0
2,714,72,30000,0,5.75,5.49,1.67,3,0,0,1,0
1,730,72,20300,6,5.99,5.28,1.12,3,0,1,0,0
2,713,72,31000,0,4.75,4.89,1.1,3,1,0,0,0
3,688,48,21000,0,4.99,6.19,1.1413,3,0,0,1,0
2,721,60,27999,0,4.79,6.59,2.091,3,0,0,1,0
2,716,48,20000,0,4.95,7.19,1.17,3,0,0,1,0
4,654,60,29999,0,3.85,8.39,1.09,3,1,0,0,0
1,751,60,11200,6,4.75,4.75,1.1069,1,0,1,0,0
1,746,48,33249,0,3.99,3.99,1.1,3,1,0,0,0
3,709,72,34000,5,6.29,7.49,1.738,2,0,1,0,0
4,653,48,23692,0,5.75,7.89,1.78,1,0,0,1,1
3,799,60,27000,5,5.49,6.39,1.779,2,0,1,0,0
3,690,48,40000,0,4.99,5.99,1.38,1,1,0,0,0
3,692,72,33000,0,5.09,8.75,1.82,3,1,0,0,0
1,811,60,28000,0,4.89,4.55,1.3488,1,1,0,0,0
1,730,72,29000,0,4.75,4.69,1.1,3,1,0,0,0
1,737,60,28000,0,3.99,3.99,1.12,3,1,0,0,0
3,689,60,26600,0,4.89,5.99,1.3725,1,1,0,0,0
3,671,48,47000,0,3.99,6.09,1.1,3,1,0,0,0
2,755,60,14300,7,4.99,6.44,1.3188,1,0,1,0,0
1,738,36,23000,0,5.29,5.14,1.78,1,0,0,1,0
2,720,72,34526,0,4.99,5.39,1.12,3,1,0,0,0
1,742,48,25000,0,3.99,3.99,1.12,1,1,0,0,0
4,660,60,25000,0,4.39,7.89,1.31,3,1,0,0,0
3,678,72,25448,0,4.75,5.99,1.1031,1,1,0,0,0
3,672,48,15001,0,4.09,5.49,1.12,1,1,0,0,0
2,706,36,6800,13,4.75,6.39,1.1,1,0,1,0,0
3,683,60,12386.16,0,5.5,6.14,1.8,3,0,0,1,1
1,777,36,16525.2,0,3.65,3.65,1.863,1,1,0,0,1
4,667,60,34000,0,4.49,7.89,1.34,1,1,0,0,0
1,781,60,28000,0,4.25,4.09,1.12,1,1,0,0,0
1,755,72,45000,0,5.69,5.69,1.1313,1,0,0,1,0
1,773,60,46000,0,4.49,3.89,1.3,2,1,0,0,0
3,699,72,29270,0,6.25,6.64,1.81,1,1,0,0,0
1,791,36,24000,0,3.99,3.99,1.11,1,1,0,0,0
1,757,36,12156.98,5,4.99,4.75,1.858,2,0,1,0,1
4,675,48,6899.99,0,4.49,8.09,1.1688,3,1,0,0,0
4,651,72,16000,0,5.79,10.95,1.33,3,0,0,1,1
1,757,60,14901.74,0,4.29,4.29,1.1,3,0,0,1,1
3,696,66,19999.99,0,4.99,6.79,1.1,1,1,0,0,0
3,783,60,25000,0,4.39,4.49,1.82,3,1,0,0,0
1,795,48,19000,10,4.99,4.99,1.1,1,0,1,0,0
1,774,60,35000,0,4.49,4.49,1.11,3,1,0,0,0
1,712,72,29999.99,0,5.15,5.15,2.127,3,1,0,0,0
4,658,60,14278,8,5.49,7.43,1.84,1,0,1,0,0
2,726,60,30000,0,4.09,4.35,1.14,3,1,0,0,0
1,733,48,29018,8,5.29,5.25,1.11,1,0,1,0,1
3,689,60,40000,0,4.89,5.15,1.34,3,1,0,0,0
1,717,60,36000,0,4.65,4.85,1.0938,2,0,0,1,0
1,733,60,30000,0,4.39,4.39,1.32,2,1,0,0,0
2,722,60,30999,0,4.39,7.14,1.16,2,1,0,0,0
1,791,60,20000,0,4.49,4.39,1.3,1,1,0,0,0
1,795,48,32018,0,3.99,3.99,1.0975,3,1,0,0,0
3,700,60,20000,5,5.39,6.99,1.42,2,0,1,0,0
1,773,36,16000,6,4.75,4.75,1.0944,2,0,1,0,0
1,777,48,21500,8,4.95,4.95,1.12,2,0,1,0,0
1,746,48,35000,0,4.89,4.59,1.3725,3,1,0,0,0
1,806,60,30000,0,4.49,4.49,1.12,2,1,0,0,0
3,714,48,49990,0,4.25,4.69,1.11,3,1,0,0,0
1,749,60,51676,0,4.49,4.09,1.32,3,1,0,0,0
4,664,48,30544,0,3.99,6.19,1.1,3,1,0,0,0
1,763,60,15142,6,4.75,4.75,1.0438,3,0,1,0,0
2,702,36,25835,9,4.75,6.39,1.1,2,0,1,0,0
3,698,72,35000,0,6.25,7.49,1.84,2,1,0,0,0
1,749,60,10346.56,0,4.65,4.85,1.0938,3,0,0,1,1
3,681,60,37999.99,0,4.49,8.25,1.2638,2,1,0,0,0
4,665,72,29883,0,4.99,7.99,1.12,2,1,0,0,0
3,684,48,11225,0,5.4,5.64,1.3788,1,0,0,1,1
4,663,72,30000,0,4.89,7.89,1.32,1,1,0,0,0
1,821,36,28000,0,4.5,4.39,1.38,1,1,0,0,0
4,659,60,14005,0,4.39,8.49,1.09,3,0,0,1,1
2,697,48,14300,5,4.95,4.79,1.12,2,0,1,0,0
1,809,36,29000,0,3.99,3.99,1.315,1,1,0,0,0
1,723,36,14062.93,0,4.15,4.15,1.17,3,0,0,1,1
1,810,60,15476.74,0,4.39,4.39,1.951,1,1,0,0,1
1,752,72,23000,6,6.35,4.91,2.11,3,0,1,0,1
1,755,36,17597.58,0,3.99,3.99,1.1,3,0,0,1,1
1,817,60,45000,0,4.89,4.85,1.4175,3,1,0,0,0
1,756,60,27000,0,3.85,3.85,1.09,3,1,0,0,0
2,707,60,36765,0,4.49,4.64,1.3375,1,1,0,0,0
1,736,66,21787.42,10,6.29,5.39,1.625,3,0,1,0,1
1,744,36,6599.99,0,4.05,4.05,1.1,1,0,0,1,0
3,678,66,20000,0,5.39,5.99,1.3069,3,1,0,0,0
1,743,72,48700,0,5.19,5.19,1.15,1,1,0,0,0
1,777,48,34000,0,5.49,5.59,1.8388,3,1,0,0,0
4,668,72,39000,0,4.89,7.89,1.32,1,1,0,0,0
4,665,72,33000,0,5.39,11.15,1.625,1,1,0,0,0
1,815,36,7000,0,3.85,3.85,1.285,3,1,0,0,1
2,714,66,27554,0,5.75,5.44,1.42,3,1,0,0,0
1,738,36,14500,0,5.45,5.44,1.84,1,0,0,1,0
3,675,60,27500,0,4.99,6.2,1.38,3,1,0,0,0
4,642,72,25000,0,5.79,10.95,1.28,3,0,0,1,0
1,752,72,27827,5,5.99,4.75,1.0913,2,0,1,0,0
2,703,72,30947.81,0,5.19,5.99,1.12,3,1,0,0,1
1,748,60,31000,0,5.49,4.85,1.8125,3,1,0,0,0
3,691,60,21500,6,4.75,5.5,1.1,1,0,1,0,1
2,710,60,26000,0,5.24,4.93,1.8,1,1,0,0,0
2,723,60,23000,0,4.99,4.99,1.44,1,1,0,0,0
1,783,60,35000,0,5.49,4.85,1.82,1,1,0,0,0
2,719,48,21645,7,5.49,6.19,1.757,2,0,1,0,0
1,746,60,26000,0,4.89,4.55,1.34,3,1,0,0,0
3,674,36,22700,0,3.49,5.49,1.12,1,1,0,0,0
4,656,48,14300,16,4.95,8.29,1.12,3,0,1,0,1
1,808,60,42500,0,4.89,4.59,1.38,1,1,0,0,0
2,719,36,62000,0,3.99,4.85,1.3069,3,1,0,0,0
1,772,60,17500,0,4.65,4.65,1.1,3,0,0,1,0
4,653,60,40000,0,4.99,7.89,1.8275,1,1,0,0,0
2,700,60,13474,4,5.09,6.44,1.12,2,0,1,0,0
1,790,36,20000,0,4.5,4.49,1.4313,3,1,0,0,0
3,685,60,25652,0,3.99,4.65,1.1163,3,1,0,0,0
2,714,72,15300,5,5.59,4.94,1.2625,3,0,1,0,0
2,702,60,45000,0,3.99,4.69,1.11,1,1,0,0,0
2,714,36,15159,5,4.39,5.4,1.02,3,0,1,0,0
2,718,48,21300,6,4.95,5.03,1.12,1,0,1,0,0
3,695,60,20000,6,5.39,6.59,1.42,3,0,1,0,0
1,782,60,50000,0,4.89,4.85,1.4175,2,1,0,0,0
2,719,48,60000,0,4.49,4.49,1.3,3,1,0,0,0
3,685,72,35357.91,0,4.75,5.99,1.1,3,1,0,0,1
1,746,36,8900,7,4.75,4.75,1.11,1,0,1,0,0
3,780,60,23700,6,5.49,5.49,1.933,2,0,1,0,0
1,802,48,30000,0,4.59,4.59,1.625,3,1,0,0,0
2,729,48,24500,0,4.39,4.85,1.32,3,1,0,0,0
1,792,60,22652.5,0,4.69,4.39,1.3,1,0,0,1,1
3,691,48,6799.99,0,4.85,8.49,2.101,3,0,0,1,1
1,783,36,14058,0,3.75,3.75,1.1188,3,1,0,0,0
4,664,72,13197,0,5.19,7.99,1.11,1,1,0,0,0
3,680,48,11325.64,7,5.49,6.39,1.615,3,0,1,0,1
4,650,72,15000,0,5.15,8.69,1.09,3,0,0,1,0
1,766,60,18324,0,4.85,4.85,1.0944,1,0,0,1,1
1,765,60,12000,6,5.19,5.03,1.1338,1,0,1,0,0
1,793,60,41000,0,4.19,4.19,1.12,2,1,0,0,0
3,798,60,15000,8,5.49,6.39,1.6,2,0,1,0,0
2,723,60,21647,0,4.49,6.29,1.42,3,1,0,0,1
1,749,36,20000,0,4.05,3.89,1.1,3,0,0,1,0
3,694,60,15000,0,4.89,5.15,1.34,3,1,0,0,0
3,696,36,27500,0,4.5,6.2,1.3813,1,1,0,0,0
3,684,60,28000,0,3.99,5.15,1.1013,1,1,0,0,0
2,691,60,20800,11,4.95,6.49,1.17,2,0,1,0,1
1,696,72,34400,0,5.75,5.69,1.12,2,0,0,1,0
3,673,72,41000,0,4.75,5.99,1.1,1,1,0,0,0
4,665,48,9999,0,4.65,9.34,1.1,1,0,0,1,0
3,689,60,25000,0,4.49,5.15,1.3,1,1,0,0,0
2,716,36,30000,6,4.45,5.25,1.09,3,0,1,0,0
4,720,72,26365,0,5.75,7.89,1.82,1,1,0,0,0
1,792,60,18237,7,4.95,4.95,1.1188,2,0,1,0,1
3,690,60,30000,0,4.65,5.69,1.12,1,0,0,1,1
4,645,48,17500,11,4.99,8.09,1.31,3,0,1,0,0
1,741,60,30000,0,5.75,5.35,1.8,3,0,0,1,0
1,733,72,35000,0,5.75,5.89,1.805,1,1,0,0,0
3,690,60,18000,0,4.79,8.65,1.828,1,0,0,1,0
1,757,48,25000,0,4.49,4.49,1.1,1,0,0,1,0
4,664,72,17162,0,4.99,7.89,1.31,3,1,0,0,0
3,697,60,15300,11,5.55,9.25,2.101,3,0,1,0,0
4,661,48,19164,8,4.89,7.43,1.1,3,0,1,0,0
4,652,60,37000,0,3.99,6.19,1.11,1,1,0,0,0
3,696,48,8169.39,0,4.79,5.69,1.12,3,0,0,1,1
3,698,60,20675,9,4.95,7.54,1.12,1,0,1,0,1
1,776,60,20000,0,5.24,5.14,1.8,3,1,0,0,0
1,756,60,40000,8,5.19,5.19,1.11,1,0,1,0,0
1,796,48,25000,0,3.99,3.99,1.1,3,1,0,0,0
3,685,36,16339,7,4.75,6.03,1.1,2,0,1,0,0
2,729,60,27000,0,4.39,6.39,1.959,1,1,0,0,0
4,640,60,21938,0,4.39,8.49,1.09,3,0,0,1,0
3,681,48,18000,0,4.49,5.49,1.11,3,1,0,0,0
2,714,72,22000,0,4.75,4.89,1.1013,3,1,0,0,0
2,712,48,11532.08,0,5.49,5.79,1.8388,1,1,0,0,1
3,787,48,16497,0,4.79,4.49,1.858,1,0,0,1,1
1,776,60,20000,0,3.99,3.99,1.12,3,1,0,0,0
4,650,60,30000,0,3.99,6.19,1.1,1,1,0,0,0
2,726,60,17500,0,4.99,4.99,1.39,3,1,0,0,0
1,781,36,13000,0,4.55,4.29,1.14,1,0,0,1,1
1,760,60,53000,0,4.89,4.55,1.36,3,1,0,0,0
2,700,48,35000,0,4.19,4.89,1.12,3,1,0,0,0
1,733,48,19350,13,5.49,5.49,1.67,3,0,1,0,0
2,710,48,9450,17,5.49,7.09,1.5738,3,0,1,0,1
1,724,36,18000,0,3.75,3.75,1.1175,1,1,0,0,0
1,788,36,24000,0,3.75,3.75,1.11,1,1,0,0,0
1,780,60,30000,0,4.39,3.99,1.82,3,1,0,0,0
1,750,72,25800,4,6.09,4.69,1.12,2,0,1,0,0
2,703,72,19002.82,0,5.59,5.49,1.12,1,0,0,1,1
2,709,48,28000,0,4.49,4.34,1.3388,3,1,0,0,0
3,696,36,30000,0,3.69,7.99,2.11,3,1,0,0,0
1,766,60,22301.61,0,4.09,4.09,1.1,2,0,0,1,1
1,791,60,29900,8,5.49,5.39,1.54,3,0,1,0,0
3,684,60,19340.06,0,4.65,6.19,1.09,1,0,0,1,1
4,657,36,9612.88,4,4.45,8.69,1.1,3,0,1,0,1
3,690,48,23400,0,4.09,5.15,1.0275,3,1,0,0,0
1,745,36,22300,5,4.39,4.39,1.11,2,0,1,0,1
3,696,60,27000,0,4.59,8.55,1.6,1,1,0,0,0
1,739,60,41951,0,4.39,4.39,1.31,3,1,0,0,0
1,741,48,31000,5,4.99,4.48,1.1,2,0,1,0,0
1,792,60,35000,0,4.99,4.98,1.6525,3,1,0,0,0
1,754,60,36000,0,4.89,4.55,1.36,3,1,0,0,0
3,695,36,12673,8,5.05,7.52,1.5738,2,0,1,0,0
1,777,60,30000,0,4.49,4.49,1.2838,2,1,0,0,0
2,721,60,40000,0,4.39,5.89,1.1,1,0,0,1,0
2,720,60,20000,7,5.49,6.19,1.5688,2,0,1,0,0
3,678,60,41473.22,0,4.89,5.98,1.3788,1,1,0,0,1
3,684,72,47525,0,5.89,9.15,1.5138,1,0,0,1,0
3,689,60,40000,0,4.09,5.49,1.12,1,1,0,0,0
4,657,60,13995,10,5.49,9.12,1.5738,3,0,1,0,0
4,648,36,28000,0,4.75,7.89,1.82,3,1,0,0,0
1,781,60,30000,0,4.49,4.09,1.3388,2,1,0,0,0
1,739,60,40000,0,4.29,4.09,1.3188,2,1,0,0,0
3,692,72,40000,0,4.65,6.29,1.09,1,1,0,0,0
3,690,60,40000,0,4.89,5.15,1.34,1,1,0,0,0
4,651,60,20000,0,4.25,7.99,1.12,3,1,0,0,0
1,751,60,37343,0,5.15,5.05,1.6,1,0,0,1,0
4,655,48,15000,0,5.15,10.95,1.63,1,0,0,1,0
4,666,72,23000,0,6.2,7.89,1.38,1,0,0,1,1
1,740,36,15000,0,3.59,3.59,1.12,1,1,0,0,0
1,745,60,24300,7,4.99,4.94,1.2625,1,0,1,0,1
4,665,72,18500,0,6.25,7.99,1.84,3,1,0,0,0
2,717,60,26000,0,4.65,5.89,1.0913,2,0,0,1,1
1,730,48,35000,0,4.99,4.59,1.42,1,1,0,0,0
